id,original_input,gold_reference,bigscience/T0pp,text-davinci-003,gpt-3.5-turbo
15ade96a565262aaade2ae149338d9a2d08f06632c1c0b3c9cfb4d7dc097bfee,"Manny Pacquiao says he has to fight Floyd Mayweather like it is the last of his life when he touches gloves with the undefeated American in the $300m bout on May 2. The Filipino has been installed as the underdog for the mega-fight in Las Vegas, which has been billed as the biggest sporting event in history with two of the best pound-for-pound fighters of all time facing off. And to come out on top Pacquiao says he must be a 'warrior in the ring', bringing a never-say-die attitude to each round at the MGM Grand. Manny Pacquiao says he will have to be a warrior against Floyd Mayweather but is convinced he will win . Pacquiao works out at a park in Los Angeles, California ahead of his $300m mega-fight on May 2 . The WBC title belt that will be presented to either Pacquiao or Mayweather at the MGM Grand in Las Vegas . 'I have to be a warrior in the ring,' Pacquiao said, as quoted by Boxing Scene. '(I have to) fight like it is the last fight of my life.' 'I need to fight every round like each one is the last round of my life.' Pacquiao also promised fans, who have been waiting for the Mayweather showdown for half a decade, that it will be 'worth the wait' and spoke about his confidence going into the fight. He added: 'If the opportunity to knock Floyd out presents itself, I will take advantage of it . 'I know what it will take to beat Floyd, I will leave no doubt that I won on May 2. None. 'That is the Manny Pacquiao (that) Floyd will face on May 2. It is time for Floyd to lose.' Mayweather takes a plunge in the Cryosauna which is cooled to as low as -175 (-115C) Pacquiao says it is time for the undefeated Mayweather to lose and he will be the man to inflict defeat .","Manny Pacquiao takes on Floyd Mayweather in $300m mega-fight on May 2 .
Filipino boxer says he will fight like it is the last of his life in Las Vegas .
Pacquiao has no doubt he will be the first to beat Mayweather .
Insists he will be a warrior in fight and will look to win each round .
Floyd Mayweather vs Manny Pacquiao: WBC unveil $1m emerald green belt .
Floyd Mayweather 'is a control freak', slams PacMan's promoter Bob Arum .",Manny Pacquiao says he has to fight Floyd Mayweather like it is the last fight of his life when he touches gloves with the undefeated American in Las Vegas on May 2.,"Manny Pacquiao is gearing up to face Floyd Mayweather in a $300 million bout, emphasizing the need to fight like it's the last of his life and be a warrior in the ring. Pacquiao is confident in his ability to defeat Mayweather and promises fans that the long-awaited showdown will be worth it.","Manny Pacquiao is gearing up to face Floyd Mayweather in a $300 million bout, emphasizing the need to fight like it's the last of his life and be a warrior in the ring. Pacquiao is confident in his ability to defeat Mayweather and promises fans that the long-awaited showdown will be worth it."
4a54de0de276d71649adc151beea7c6c9b12176ac2163cf9edf42cc805101605,"A Florida woman has been arrested for driving under the influence after she allegedly caused a scene at a McDonald's drive-through while wearing nothing but a bra and panties, police say. Lydia Kelm, 23, had a blood-alcohol content of .247 when police tested her after showing up to the McDonald's in Leesburg, Florida, early Monday. Police say the woman wouldn't pull up to the drive-through window at around 3.30am, the Orlando Sentinel reports. Caused a Scene: Lydia Kelm, 23 (photographed), was arrested for driving under the influence after she allegedly caused a scene at a McDonald's drive-through in Florida while wearing nothing but a bra and panties . Police say that instead of purchasing food and driving away, the 23-year-old nurse revved her engine loudly and backed up twice, prompting workers to yell repeatedly for her to move forward. She 'seemed to be confused, lethargic' and 'had slurred speech,'  an arrest affidavit states. Kelm told officers she had three beers, the New York Daily News reports. Booked: Kelm (right) was charged with DUI and booked into the Lake County jail; she has since been released on $1,000 bail . McDonald's: Police say that instead of purchasing food from the McDonald's and driving away, Kelm revved her engine loudly and backed up twice, prompting workers to yell repeatedly for her to move forward . However, officers gave Kelm a sobriety test, which indicated her alcohol content was three times the legal limit. They did so after giving the woman a jacket to wear in the  48-degree weather. She was charged with DUI and booked into the Lake County jail, the Daily News reports. She has since been released on $1,000 bail. Alcohol: Kelm (photographed) said she had three beers, but a sobriety test indicated that her blood-alcohol level was .247 -- three times the legal limit .","Lydia Kelm, 23, was arrested with a DUI charge after driving to a McDonald's nearly naked and refusing to complete her order .
Restaurant workers yelled repeatedly for Kelm to pull up to the drive-through window, but she revved her engine and backed up instead .
Kelm's blood-alcohol level was .247 -- three times the legal limit .",A woman in Florida has been arrested for DUI after she allegedly caused a scene at a McDonald's drive-through while wearing nothing but a bra.,"A Florida woman, Lydia Kelm, was arrested for driving under the influence after causing a scene at a McDonald's drive-through in Florida while wearing only a bra and panties. Despite claiming to have had three beers, her blood-alcohol content was found to be three times the legal limit at .247. Kelm was charged with DUI, booked into the Lake County jail, and later released on $1,000 bail.","A Florida woman, Lydia Kelm, was arrested for driving under the influence after causing a scene at a McDonald's drive-through in Florida while wearing only a bra and panties. Despite claiming to have had only three beers, her blood-alcohol content was found to be three times the legal limit at .247. Kelm was charged with DUI, booked into the Lake County jail, and later released on $1,000 bail."
bd9bc1150edb271bf89ef15398a98530b0eb9c324e7258d2041a4f702d412735,"Caroline Wozniacki never doubted she would grace the courts of tennis' grand slam tournaments even when she was a giggling schoolgirl just coming through the ranks. The former world No 1 shared a video of one of her first on court interviews as a youngster, accompanied by the caption: 'I made my schedule ahead of time. Even as a 10/11 year old I was looking forward to Roland Garros #confidence #believe #impossibleisnothing'. In the clip, the young Dane is seen thanking a succession of people for the 'good week' she had at the youth tournament held on clay before signing off with a slightly embarrassed: 'See you at Roland Garros'. Former No 1 Caroline Wozniacki picks out what she will be wearing at this year's French Open . A young Wozniacki is asked to say a few words after winning a youth tournament as an 11-year-old . The Danish star signed off her first on court interview by saying: 'See you at Roland Garros' Wozniacki made her French Open debut as a 17-year-old and will be hoping to go further than the quarter-final best she managed in 2010 when the tournament begins on May 25 - she has still never won a grand slam title, although she has reached the US Open final twice. Whatever happens when events get underway in Paris next month, Wozniacki will be dressed to impress after offering a sneak preview of some of the outfits she will be wearing. Wozniacki shared an Instagram picture of her looking through a collection of tennis garments, with the caption: 'A behind the scenes picture from my @adidaswomen photoshoot shot a few months ago! Can't wait to wear this #aSMC dress at the French Open!'. The Dane made her Roland Garros senior debut as a 17-year-old in 2007 . Wozniacki plays a shot during last year's French Open - where she crashed out in the first round .","Caroline Wozniacki will compete at the French Open, which begins May 25 .
Danish star predicted she would play at Roland Garros when she was 11 .
Former world No 1 also revealed a sneak preview of her adidas outfit .",Caroline Wozniacki has won the Australian Open for the first time in her career.,"Caroline Wozniacki, a former world No 1 tennis player, expressed unwavering confidence in her ability to compete in grand slam tournaments since her youth. Despite not having won a grand slam title yet, she remains optimistic and is preparing to impress with her outfits at the upcoming French Open.","Caroline Wozniacki, a former world No 1 tennis player, expressed unwavering confidence in her ability to compete in grand slam tournaments since her youth. Despite never winning a grand slam title, she remains optimistic and excited about her upcoming appearance at the French Open, showcasing her outfits for the event."
344677d3cabce2cc350c5a1b39e7004d97a995a31652efb22719535c077a2e52,"Nottingham Forest will make a renewed move for Blackburn's £10million-rated striker Jordan Rhodes this summer. Forest manager Dougie Freedman failed in a bid to sign the 25-year-old on loan with view to a permanent deal in March as Blackburn rebuffed interest from Forest, Derby, Norwich and Middlesbrough. Freedman though now hopes the offer of straight cash can tempt Rovers into parting with a forward who has scored 70 goals in the last three seasons. Nottingham Forest are keen on signing Blackburn striker Jordan Rhodes, but it could cost them £10m . Rhodes has scored 70 goals in the last three seasons, and Blackburn have so far resisted all bids for him . Blackburn manager Gary Bowyer expects further interest in Rhodes' strike partner Rudy Gestede too after seeing the Benin international boost his season’s tally to 19 goals against Forest on Saturday. Hull, Crystal Palace, West Brom and Southampton have all watched French-born Gestede and Bowyer said: 'I know there’s going to be interest in him.'","Jordan Rhodes has scored 70 goals in the last three seasons .
Dougie Freeedman tried to sign the striker in March, but was turned down .
Rhodes and partner Rudy Gestede also attracting Premier League attention .",Nottingham Forest will make a renewed move for Blackburn striker Jordan Rhodes this summer. Forest manager Dougie Freedman failed in his first attempt to sign the England Under 21 international last summer.,"Nottingham Forest is pursuing a £10 million deal for Blackburn striker Jordan Rhodes, who has scored 70 goals in the last three seasons. Blackburn's manager expects interest in Rhodes' strike partner Rudy Gestede, who has attracted attention from various clubs.","Nottingham Forest is pursuing a £10 million deal for Blackburn striker Jordan Rhodes, who has scored 70 goals in the last three seasons. Blackburn's manager expects interest in Rhodes' strike partner Rudy Gestede, who has attracted attention from various clubs."
35b3354b16a28a29853a54a2b2c6b2bf3dd59edcd0e49f83972015633cce9a83,"Hillary Clinton’s now-famous Scooby Doo van made an appearance in Council Bluffs, Iowa on Thursday for a closed-door meeting with state Democratic Party officials – and it idled in a handicapped parking space from beginning to end. Footage broadcast by KETV-7 in the nearby city of Omaha, Nebraska, showed the presidential nominee emerging from a cafe, greeting onlookers and walking past the blue handicapped-parking sign to climb into the vehicle. Secret Service agents are technically federal law enforcement officers, so there was no chance of a parking ticket, even if Scooby had been left unattended. SCROLL DOWN FOR VIDEOS . Secret Service agents parked Hillary Clinton's campaign van in a handicapped spot on Thursday while she was in a top-secret meeting with Democratic Party officials . Clinton emerged from the meeting and greeted a handful of onlookers in Council Bluffs, Iowa . SCOOBY-TWO: Clinton's now-iconic souped-up van has a mechanically identical clone, which the Secret Service rolled out as a decoy on Wednesday . KETV trailed Clinton to the Main Street Cafe in Council Bluffs, and spoke to Pottawattamie County Democratic Chairwoman Linda Nelson. The cafe meeting was so secret, Nelson told the station, that everyone in the room was told to hand over their cell phones and cameras before it began. The Secret Service typically does not comment on security arrangements for dignitaries. Mrs. Clinton has round-the-clock protection, including a van chauffeur, because she is the wife of a former U.S. president, Bill Clinton. On Wednesday near Des Moines, Iowa, Daily Mail Online trailed Clinton's motorcade. The phalanx of 7 cars included a second 'Scooby'-mobile outfitted to look identical to the one Clinton was riding in. At one point that van's driver forced an interloping driver out of the way and drove through a red light to keep up with the group. FLASHERS: 'Scooby-two' forced an Iowa motorist to leave the roadway on Wednesday so it could go through a red light and rejoin the Clinton motorcade .","Clinton's signature black customized van was parked in a spot reserved for the disabled in Council Bluffs, Iowa .
Hillary walked right past an unmistakable blue parking sign to climb into the van, nicknamed 'Scooby'
Meeting inside cafe lasted 90 minutes and was reportedly so sensitive that Democratic Party insiders were told to hand over cameras and cell phones .
Secret Service are technically federal law-enforcement officers and the vehicle is never left unattended, so there was no chance of a parking ticket .",Hillary Clinton's Scooby Doo van made an appearance in Iowa on Thursday . Clinton met with state party leaders in Council Bluffs .,"Hillary Clinton's campaign van, including a decoy, parked in a handicapped spot during a secret meeting with Democratic Party officials in Council Bluffs, Iowa. The Secret Service ensured security by maintaining strict measures, including confiscating cell phones and cameras before the meeting. Clinton's round-the-clock protection includes a van chauffeur due to her status as the wife of former President Bill Clinton.","Hillary Clinton's campaign van, including a decoy, parked in a handicapped spot during a top-secret meeting with Democratic Party officials in Council Bluffs, Iowa. The meeting was so confidential that attendees had to surrender their cell phones and cameras. Secret Service agents ensured security, with the van idling in the handicapped spot without risk of a parking ticket."
58978bac9b5afe5d979a3427f5df53ecc5756ca72f61181ee2421ff090e2cfeb,"(CNN)It's a hard-knock life, Jay Z, especially on Twitter. The uber private rapper/entrepreneur broke out of his usually reserved social media shell over the weekend to defend the performance of his new music streaming service, Tidal. Using the hashtag #TidalFacts, he attempted to refute talk that the company has been doing a less than stellar job in taking on competitor Spotify. He launched the subscription-based music service last month with a star-studded  news conference in which artists such as Madonna, Kanye West, Daft Punk and Jay Z's wife, Beyonce, came together in support of what singer Alicia Keys told the crowd was ""The first ever artist-owned global music and entertainment platform."" CNN Money: Jay Z's TIDAL music service to be owned by artists . But less than a month after its debut, there's been chatter that the service is underwhelming, and Jay Z's ""stream of consciousness"" tweets denying that were met with some derision. And, of course, a Tidal Facts parody Twitter account was quickly created to offer some ""facts"" of its own.","The rapper/entrepreneur went ""stream of consciousness"" on Twitter .
He asked users to be patient with Tidal, his new music streaming service .
A parody account was set up to mock his hashtag .",Jay Z has a new Twitter account .,"Jay Z defends his music streaming service Tidal on Twitter against criticisms of its performance compared to Spotify, using the hashtag #TidalFacts. Despite launching with a star-studded event and claiming to be artist-owned, the service faced skepticism and parody on social media.","Jay Z defends his music streaming service Tidal on Twitter against criticisms of its performance compared to Spotify, using the hashtag #TidalFacts. Despite the star-studded launch and claims of being artist-owned, the service faced skepticism and parody on social media."
63cbe0a74f902337732e397daa1024cf61bc404cc10410906b5f966aee1e5c79,"Five staff members sustained serious injuries after taking a joy ride down 'the Super Slide' at the Sydney Royal Easter Show on Saturday night, despite the slide being closed after heavy rain made it too dangerous. It is understood a group of eight contracted workers broke into the 52-metre slide after it was closed earlier in the night due to fears the heavy rain would make the slide particularly slippery. Scroll down for video . Five staff members left the Royal Easter Show with serious injuries after taking a joy ride on the closed Super Slide . The Easter Show's chief operating officer Michael Collins told Fairfax the slide 'runs way too fast in the wet' and that's why it was closed as soon as the weather turned. It is reported the group were travelling at such great speeds that they were unable to stop and broke through the barricade at the bottom of the ride. A 22-year-old woman broke both her legs, a 60-year-old man suffered broken ribs and internal bleeding while a 23-year-old woman also broke her leg and a 33-year-old man possibly broke his arm. Three of the contractors escaped without injury. Officials closed the ride earlier that night after deciding heavy rain made the ride particularly dangerous . The 22-year old woman and the 60-year-old man required emergency medical treatment and were taken to Westmead Hospital, while the others sought treatment at Concord Hospital. The slide underwent a safety check Sunday morning and was cleared for use, as long as there wasn't another downpour. The thrill seekers were travelling at such great speeds they were unable to stop eventually running into a barricade at the bottom of the slide . Mr Collins said although he hopes the employees have a quick recovery, it was their disregard for safety instructions that got themselves into this situation. 'I want to reinforce the message that you should be abiding by directions, if the train station is closed, you don't climb over onto railway tracks, It is a shame that people have taken it upon themselves to do so on this occasion.'","Five staff members sustained injuries after breaking into the Super Slide .
The Easter Show ride was closed earlier that night due to safety concerns .
Officials say the slide runs 'way too fast' in the wet weather .
One woman broke a leg while a second woman broke both her legs .
A 60-year-old man suffered broken ribs and internal bleeding .
The slide reopened once rain stopped and a safety check was completed .",Five Sydney Royal Easter Show staff members were seriously injured after taking a ride down the 'Super Slide' on Saturday night.,"Five staff members sustained serious injuries after taking a joy ride down the closed 'Super Slide' at the Sydney Royal Easter Show, despite warnings about its danger in wet conditions. The group of eight contractors broke into the slide after it was closed due to heavy rain, resulting in injuries including broken legs and ribs. The Easter Show's chief operating officer emphasized the importance of following safety instructions to prevent such incidents.","Five staff members sustained serious injuries after taking a joy ride down the closed 'Super Slide' at the Sydney Royal Easter Show, despite warnings of danger due to heavy rain. The group of eight contracted workers broke into the slide, leading to injuries including broken legs and ribs. The slide was closed due to safety concerns, but the thrill seekers ignored the warnings, resulting in the unfortunate incident."
3c29d9e57ae6c2169c923f61348bb074015e8cdfca7f51be044e54ccdbc7203c,"(CNN)Most climbers who try don't succeed in summiting the 29,035-foot-high Mount Everest, the world's tallest peak. But they do leave their trash. Thousands of pounds of it. That's why an experienced climbing group from the Indian army plans to trek up the 8,850-meter mountain to pick up at least 4,000 kilograms (more than 8,000 pounds) of waste from the high-altitude camps, according to India Today. The mountain is part of the Himalaya mountain range on the border between Nepal and the Tibet region. The 34-member team plans to depart for Kathmandu on Saturday and start the ascent in mid-May. The upcoming trip marks the 50th anniversary of the first Indian team to scale Mount Everest. ""Sadly, Mount Everest is now ... called the world's highest junkyard,"" Maj. Ranveer Singh Jamval, the team leader, told India Today. ""We will target the mountaineering waste from Camp 1 (19,695 feet) to the summit,"" said Jamval, who has scaled Mount Everest twice. ""There are old cylinders, tents, tins, packets, equipment and other mountaineering waste. Apart from our own haversacks weighing 10 kg each, we intend to bring in another 10 kg each on the trip."" More than 200 climbers have died attempting to climb the peak, part of a UNESCO World Heritage Site. The Indian expedition isn't the first attempt to clean up the trash left by generations of hikers. Among the cleanup efforts is the Eco Everest Expedition, an annual trip launched in 2008 that is all about climbing ""in an eco-sensitive manner,"" bringing old refuse, in addition to that generated during the trip, down for disposal, according to the Asian Trekking website. Last year, Nepalese tourism authorities started to require hikers to carry out an extra 18 pounds of garbage, in addition to their own trash and human waste, according to the New York Times.","Generations of Everest climbers have left tons of trash .
The Indian army plans to remove at least 4,000 kilograms from the peak .","Most climbers who try don't succeed in summiting the 29,035-foot-high Mount Everest .","An Indian army climbing group plans to clean up Mount Everest by collecting over 8,000 pounds of waste from high-altitude camps. The team aims to target mountaineering waste from Camp 1 to the summit, addressing the growing issue of Everest being referred to as the ""world's highest junkyard.""","An Indian army climbing group plans to ascend Mount Everest to collect over 8,000 pounds of waste left by climbers. The team aims to clean up from Camp 1 to the summit, addressing the mountain's growing reputation as the ""world's highest junkyard."""
d5b6d3531348a155e8d30a54b6c00f30365d21051d64bd059be9dc22ecb063f3,"A pub landlord who was convicted of drink driving after claiming he was sleepwalking and was not drunk has vowed to never drink again. James Boase, landlord of the Coppa Dolla pub in Broadhempston, Devon had been drinking with a friend in Torquay on March 13, 2014. The 36-year-old publican told Torquay Magistrates' Court that the last thing he could remember was going to bed at approximately 12.30am and then awoke beside his car which had been involved in a car crash. James Boase, pictured, failed to stop after hitting another car on March 13, 2014 near his Devon pub, pictured . Mr Boase claimed that he went to bed around 12.30am and must have been sleep walking . He insisted he had been 'sleep walking'. However prosecutors insisted he had failed to stop his black Nissan Navara after being involved in a collision with a Citroen Berlingo. Police arrived at Boase's house where they found him standing next to his car. He told the court: 'I remember being confused and slightly frustrated.I honestly don’t know how I got there. 'I remember seeing the car and being completely shocked. I believe I must have gone into my friend’s house and gone to bed. 'At the time I was unaware I had any sort of sleeping disorder. 'There were questions unanswered causing me a lot of problems, I was worried and scared and sought medical help to get some answers.' The court heard how Boase had 75 microgrammes of alcohol in 100 millilitres of breath, more than double the legal limit. At Torquay Magistrates' Court, District Judge Kevin Grey dismissed Boase’s claims of sleepwalking and found him guilty of drink-driving, failing to stop after an accident, failing to report an accident, and driving dangerously. Boase has been remanded on unconditional bail until May 12 for a pre-sentence report, and was disqualified from driving in the meantime. Boase, who has two previous convictions for drink-driving, said: 'My intention is never to drink again.'","James Boase was twice the drink-drive limit when he struck a car .
The pub landlord claimed he went sleepwalking after going to bed .
Magistrates in Torquay dismissed his explanation and convicted him .
After his conviction, Boase said: 'It is my intention to never drink again'",A pub landlord who was convicted of drink driving after claiming he was sleepwalking and was not drunk has vowed to never drink again.,"A pub landlord convicted of drink driving after claiming he was sleepwalking and not drunk has vowed to never drink again. Despite his assertions of sleepwalking, James Boase was found guilty of drink-driving, failing to stop after an accident, failing to report an accident, and driving dangerously. Boase, with two prior drink-driving convictions, has been remanded on bail and disqualified from driving.","A pub landlord convicted of drink driving after claiming he was sleepwalking and not drunk has vowed to never drink again. Despite his assertions of sleepwalking, James Boase was found guilty of drink-driving, failing to stop after an accident, failing to report an accident, and driving dangerously. Boase, with two prior drink-driving convictions, has been remanded on bail and disqualified from driving."
c3eeef141b9642c14512efa2d38d37cea597296d2d22ae43f1d4c1dfe60501ba,"Field Marshall Erwin Rommel sporting his famous goggles which were in fact a five from British Major General Michael Gambier-Parry . He was the one German leader in the Second World War who the British regarded with honour. Field Marshal Erwin Rommel gained respect from his foes for his tactical acumen and sense of fairness during the battle for North Africa. Rommel, nicknamed the Desert Fox, also became an iconic wartime figure – and the stylish goggles he famously wore across his peak cap became part of the myth. Now the story of how the German came to be in possession of the goggles can be told for the first time. They were given to him by a British prisoner as a gift to thank him for retrieving a stolen hat. Major General Michael Gambier-Parry, of the 2nd Armoured Division, was captured with 2,000 of his men by Rommel in Mechili, Libya, in 1941. The German field marshal invited the British officer to dine with him in a gesture of military camaraderie. The pair shared good wine and smoked ‘excellent cigars’, according to Gambier-Parry’s granddaughter, Liza Donoghue, 67. During the meal, Gambier-Parry complained that a German soldier had taken his hat. A furious Rommel then took it upon himself to get the garment back to his prisoner. And when Rommel later found Gambier-Parry’s Army goggles in a staff car, he asked the British officer if he could keep them and Gambier-Parry agreed. Scroll down for video . German Panzer Mk III and a command vehicle in Libya during the North African campaign. Major General Gambier-Parry was captured by Rommel in Mechili, Libya, in 1941, before they had their amazing exchange . Rommel committed suicide in October 1944 after taking part in a failed plot to kill Hitler. Mrs Donoghue, of Bristol, said of her grandfather: ‘He respected Rommel. He always said that he was a fair general.’ The goggles are now housed in a museum dedicated to Rommel in Herrlingen, Germany.","Rommel, nicknamed the Desert Fox, became an iconic wartime figure .
He was known for the stylish goggles he wore across his peak cap .
They were actually a gift from British Major General Michael Gambier-Parry .
He gave them to Rommel after the general helped retrieve his stolen hat .",Field Marshal Erwin Rommel,"Field Marshal Erwin Rommel gained respect from his foes during World War II for his tactical skills and fairness, particularly in the North African campaign. The story behind Rommel's famous goggles reveals a gesture of camaraderie between Rommel and British Major General Michael Gambier-Parry, showcasing a rare moment of mutual respect amidst wartime hostilities.","Field Marshal Erwin Rommel gained respect from his foes during World War II for his tactical skills and fairness, particularly in the North African campaign. The story behind Rommel's famous goggles reveals a gesture of camaraderie between Rommel and British Major General Michael Gambier-Parry, showcasing a rare moment of mutual respect amidst wartime hostilities."
11999d49081918a643bbaaf01cb4e255ee6b64e9500e2521926980829925b735,"Manchester City are coming up against statistically the deadliest striker in the Premier League when they face Crystal Palace on Easter Monday. Glenn Murray has scored a goal on average every 91 minutes this season - giving him a better minutes-per-goal ratio than anyone else in the top flight. Harry Kane and Diego Costa are locked on 19 goals in the race to finish as this season's top scorer but rank fourth and fifth respectively, behind Papiss Cisse and Olivier Giroud. Glenn Murray celebrates scoring from the penalty spot against Stoke City last time out . Harry Kane has scored 19 goals for Tottenham in what has been a breakthrough season for him . Chelsea striker Diego Costa has enjoyed a prolific first season in England after signing from Atletico Madrid . Olivier Giroud has had a fine season despite missing a large chunk of it through injury . In-form Arsenal striker Giroud and Newcastle hitman Cisse have had their seasons interrupted by injury and suspension, while Murray was out on loan at Reading until January. Taking into account only players who have played more than 300 minutes of football, Chelsea have four players in the top 10, including Andre Schurrle, who left for Wolfsburg in January. Costa is expected to miss two weeks of action with a hamstring injury but the minutes-per-goal ratios of Loic Remy and Didier Drogba suggest he won't be too sorely missed - they rank eighth and ninth respectively. Intriguingly, ex-Chelsea veteran Frank Lampard has a marginally better ratio than his Manchester City team-mate Sergio Aguero and ranks sixth on the list. But Murray, who has scored four goals for Palace in 364 minutes this season, betters them all. Murray slides in to score for Crystal Palace against Arsenal at Selhurst Park back in February . The experienced frontman celebrates scoring one of two goals he netted against West Ham in February .","Glenn Murray has scored four goals in 364 minutes this season .
Crystal Palace striker has best minutes-per-goal ratio in Premier League .
Olivier Giroud third on the list, Harry Kane fourth, Diego Costa fifth .",Manchester City face Crystal Palace on Monday night . Glenn Murray is the deadliest striker in the Premier League .,"Manchester City faces Crystal Palace with Glenn Murray as the deadliest striker in the Premier League, boasting a remarkable minutes-per-goal ratio. Despite competition from top scorers like Harry Kane and Diego Costa, Murray's efficiency stands out. With four goals in 364 minutes, Murray surpasses other top strikers in the league.","Manchester City faces Crystal Palace with Glenn Murray as the deadliest striker in the Premier League, boasting a remarkable minutes-per-goal ratio. Despite competition from top scorers like Harry Kane and Diego Costa, Murray's efficiency stands out, making him a key player to watch in the upcoming match."
ae5201451ffbea226b8eb4c0a101e482f524d35bf19a4a5317a535fb8970a99c,"THE CHAMPIONSHIP . Steve McClaren's Derby side will make sure of a play-off place with victory at Huddersfield provided Wolves and Brentford are both beaten. Just two years on from winning the FA Cup, Wigan will be relegated if they fail to win at home to Brighton — although Rotherham’s FA hearing for fielding an ineligible player could change things were they to be docked points. Derby County can make sure of a play-off place with victory against Huddersfield if other results go their way . LEAGUE ONE . Bristol City boss Steve Cotterill said after his side sealed promotion: ‘That’s great, but we haven’t won the league yet and that is what I want.’ Victory at home to Coventry will give him the trophy he craves. Sheffield United and Chesterfield can both make sure of play-off places with wins over Bradford and Oldham respectively, as long as Rochdale lose away to Gillingham. Bristol City boss Steve Cotterill will get his hands on the League One trophy with victory against Coventry . LEAGUE TWO . Burton will be promoted with a win at Morecambe if Wycombe fail to win at AFC Wimbledon or Bury lose at Portsmouth. Shrewsbury will be up if they win at home to York, Bury lose and Southend fail to win at Exeter. Stevenage will seal a play-off place if they win at Accrington and both Luton and Newport fail to win against Hartlepool and Dagenham respectively. Burton will be promoted with a win at Morecambe if Wycombe fail to win at AFC Wimbledon . ...AND IN THE CONFERENCE . Martin Allen's Barnet side will be promoted as champions if they win at Kidderminster and Bristol Rovers lose at Dover. Eastleigh and Forest Green Rovers can make sure of a play-off place with victory over Lincoln and Gateshead respectively, as long as Macclesfield lose at home to Dartford, or, in Eastleigh’s case, fail to win.","Wigan will be relegated to League One if they fail to beat Brighton at home .
Bristol City can win League One with victory against Coventry on .
Find out which club clubs can win promotion... and go down this weekend .",Derby will be sure of a play-off place with victory at Huddersfield . Steve McClaren's side will be relegated if they lose .,"Derby County can secure a play-off place with a win at Huddersfield, pending other results. Bristol City boss Steve Cotterill aims to win the League One trophy with a victory against Coventry. Burton could be promoted with a win at Morecambe if certain conditions are met.","Derby County can secure a play-off place with a win at Huddersfield, pending other results. Bristol City boss Steve Cotterill aims to clinch the League One trophy with a victory against Coventry. Burton could earn promotion with a win at Morecambe if certain outcomes occur."
f8e2e9f75b7c9df42e6ae3e68099f10ef7e5bd1f8977c2fbbe39ec95047dba40,"Chris Robshaw is braced for further scrutiny after he was caught on camera holidaying in Barbados with girlfriend Camilla Kerslake. The England captain has already talked to Andrew Strauss and Lawrence Dallaglio about the pressures of being in the spotlight in World Cup year. Robshaw’s worst fears were realised earlier this month when he was snapped on a sunshine break. Chris Robshaw and Camilla Kerslake shared this boating picture via Instagram while on holiday in Barbados . The couple attend The Olivier Awards at The Royal Opera House on Sunday and Robshaw in action v France . ‘Being papped is not something we welcomed or wanted,’ said Robshaw. ‘You do have to be more cautious when you are doing anything and it’s not natural. It’s a new situation and have sat down with guys like Andrew Strauss and Lawrence Dallaglio who have been through this before at the very highest level. ‘They have been under intense scrutiny and come through the other side and it’s about using their knowledge of how tough it can become and then prepare for what may come.’","England rugby captain Chris Robshaw photographed on holiday in Barbados with girlfriend Camilla Kerslake .
Robshaw admits he did not welcome or enjoy the experience .
He has spoken with former England captains about media scrutiny .",England captain Chris Robshaw is facing further scrutiny after being caught on camera holidaying in Barbados with girlfriend Camilla Kerslake .,Chris Robshaw faces increased scrutiny after being photographed vacationing in Barbados with girlfriend Camilla Kerslake. He has sought advice from Andrew Strauss and Lawrence Dallaglio on handling the pressures of being in the spotlight during a World Cup year. Robshaw expressed discomfort with being photographed and emphasized the need for caution in such situations.,Chris Robshaw faces increased scrutiny after being photographed vacationing in Barbados with girlfriend Camilla Kerslake. The England captain has sought advice from Andrew Strauss and Lawrence Dallaglio on handling the pressures of being in the spotlight during a World Cup year. Robshaw acknowledges the challenges of being in the public eye and is preparing for potential further scrutiny with guidance from experienced individuals like Strauss and Dallaglio.
